CHAVE DE ACESSO,MODELO,SÉRIE,NÚMERO,NATUREZA DA OPERAÇÃO,DATA EMISSÃO,CPF/CNPJ Emitente,RAZÃO SOCIAL EMITENTE,INSCRIÇÃO ESTADUAL EMITENTE,UF EMITENTE,MUNICÍPIO EMITENTE,CNPJ DESTINATÁRIO,NOME DESTINATÁRIO,UF DESTINATÁRIO,INDICADOR IE DESTINATÁRIO,DESTINO DA OPERAÇÃO,CONSUMIDOR FINAL,PRESENÇA DO COMPRADOR,NÚMERO PRODUTO,DESCRIÇÃO DO PRODUTO/SERVIÇO,CÓDIGO NCM/SH,NCM/SH (TIPO DE PRODUTO),CFOP,QUANTIDADE,UNIDADE,VALOR UNITÁRIO,VALOR TOTAL
35240161186490000157551000000169671147626930,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,100,16967,REMESSA - ENTREGA FUTURA,2024-01-24 15:05:04,61186490000157,EDITORA FTD S.A.,104639530113,SP,SAO PAULO,378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",38,PNLD 2023 Obj2 - Bons Amigos - Livro Praticas - Hist 4o 0204P23040004LA,49019900,"Outros livros, brochuras e impressos semelhantes",6117,357.0,UNIDAD,5.27,1881.39
35240161186490000157551000000169671147626930,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,100,16967,REMESSA - ENTREGA FUTURA,2024-01-24 15:05:04,61186490000157,EDITORA FTD S.A.,104639530113,SP,SAO PAULO,378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",39,PNLD 2023 Obj2 - Bons Amigos - Livro Praticas - Mat 4o 0248P23020004LA,49019900,"Outros livros, brochuras e impressos semelhantes",6117,64.0,UNIDAD,11.01,704.64
35240161186490000157551000000169671147626930,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,100,16967,REMESSA - ENTREGA FUTURA,2024-01-24 15:05:04,61186490000157,EDITORA FTD S.A.,104639530113,SP,SAO PAULO,378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",40,PNLD 2023 Obj2 - Bons Amigos - Livro Praticas - Geo 4o 0257P23050004LA,49019900,"Outros livros, brochuras e impressos semelhantes",6117,404.0,UNIDAD,3.16,1276.64
35240161186490000157551000000169671147626930,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,100,16967,REMESSA - ENTREGA FUTURA,2024-01-24 15:05:04,61186490000157,EDITORA FTD S.A.,104639530113,SP,SAO PAULO,378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",41,PNLD 2023 Obj2 - Bons Amigos - Livro Praticas - Mat 5o 0248P23020005LA,49019900,"Outros livros, brochuras e impressos semelhantes",6117,64.0,UNIDAD,10.83,693.12
35240161186490000157551000000169671147626930,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,100,16967,REMESSA - ENTREGA FUTURA,2024-01-24 15:05:04,61186490000157,EDITORA FTD S.A.,104639530113,SP,SAO PAULO,378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",42,PNLD 2023 Obj2 - Bons Amigos - Livro Praticas - Geo 5o 0257P23050005LA,49019900,"Outros livros, brochuras e impressos semelhantes",6117,396.0,UNIDAD,3.15,1247.4
35240161186490000157551000000169671147626930,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,100,16967,REMESSA - ENTREGA FUTURA,2024-01-24 15:05:04,61186490000157,EDITORA FTD S.A.,104639530113,SP,SAO PAULO,378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",43,PNLD 2023 Obj2 - Bons Amigos - Livro Praticas - Hist 5o 0204P23040005LA,49019900,"Outros livros, brochuras e impressos semelhantes",6117,373.0,UNIDAD,5.16,1924.68
33240113798478000150550010000038591008060001,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,3859,VENDA,2024-01-30 13:18:00,13798478000150,VENTURA COMERCIO E SERVICOS DE AUTO LTDA,79457388,RJ,NOVA IGUACU,394502010700,BATALHAO NAVAL,RJ,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,1,SEMI EIXO COMPLETA DIR,84821010,"Rolamentos de esferas, de carga radial",5102,1.0,UNIDAD,825.0,825.0
33240113798478000150550010000038591008060001,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,3859,VENDA,2024-01-30 13:18:00,13798478000150,VENTURA COMERCIO E SERVICOS DE AUTO LTDA,79457388,RJ,NOVA IGUACU,394502010700,BATALHAO NAVAL,RJ,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,2,SEMI EIXO COMPLETO ESQ,87085011,"Eixos com diferencial com capacidade de suportar cargas superiores ou iguais a 14.000 kg, redutores planetários nos extremos e dispositivo de freio incorporado, do tipo dos utilizados em veículos da subposição 8704.10",5102,1.0,UNIDAD,825.0,825.0
11240110473085000189550040000383291767672359,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,4,38329,Venda combust. lub Adq. Terceiros,2024-01-29 08:01:15,10473085000189,POSTO DE COMBUSTIVEL BECHI LTDA,1747321,RO,CACOAL,33787094003165,FUNDACAO INSTIT BRAS DE GEOGRAFIA E ESTATISTICA IBGE,RO,CONTRIBUINTE ISENTO,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,1,DIESEL S-10,27101921,Gasóleo (óleo diesel),5656,61.73,LITRO,6.49,400.62
33240105057706000103550010000194861582785174,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,19486,VENDA DE MERCADORIA,2024-01-18 14:45:39,05057706000103,RIOMAR 2001 DISTRIBUIDORA DE ALIMENTOS E DESCARTAVEIS LTDA,77387250,RJ,RIO DE JANEIRO,394502000144,COMANDO DA MARINHA,DF,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,1,TRIGO PARA KIBE 500G,19043000,Trigo bulgur,5102,200.0,PCT,4.0,800.0
33240105057706000103550010000194861582785174,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,19486,VENDA DE MERCADORIA,2024-01-18 14:45:39,05057706000103,RIOMAR 2001 DISTRIBUIDORA DE ALIMENTOS E DESCARTAVEIS LTDA,77387250,RJ,RIO DE JANEIRO,394502000144,COMANDO DA MARINHA,DF,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,2,IOGURTE,4032000,,5405,120.0,UNIDAD,2.7,324.0
33240105057706000103550010000194861582785174,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,19486,VENDA DE MERCADORIA,2024-01-18 14:45:39,05057706000103,RIOMAR 2001 DISTRIBUIDORA DE ALIMENTOS E DESCARTAVEIS LTDA,77387250,RJ,RIO DE JANEIRO,394502000144,COMANDO DA MARINHA,DF,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,3,OVO CODORNA CONSERVA,4089900,"Outros ovos de aves, sem casca, frescos, cozidos em água, etc",5102,39.0,PCT,23.0,897.0
33240105057706000103550010000194861582785174,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,19486,VENDA DE MERCADORIA,2024-01-18 14:45:39,05057706000103,RIOMAR 2001 DISTRIBUIDORA DE ALIMENTOS E DESCARTAVEIS LTDA,77387250,RJ,RIO DE JANEIRO,394502000144,COMANDO DA MARINHA,DF,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,4,AZEITONA VERDE 2KG,7112010,Azeitonas conservadas com água salgada,5102,78.0,BD,36.0,2808.0
35240101139242000123550010001250251004442333,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,125025,VENDAS DE PRODUCAO DO ESTAB,2024-01-05 00:00:00,01139242000123,JOSE BAUER DE ATAYDE & CIA LTDA,760001231110,SP,SANTO ANTONIO DO ARACANGUA,29979036116017,SUPERINTENDENCIA REGIONAL SUDESTE I,SP,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,1,AGUA MINERAL NATURAL 20L ARAGUA ALCALINA,22011000,"Águas minerais e águas gaseificadas, não adicionadas de açúcar ou de outros edulcorantes nem aromatizadas",5101,113.0,UNIDAD,12.8,1446.4
43240142152392000154550000000007261000018147,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,0,726,"Venda de mercadoria adq de terceiros, em venda a ordem",2024-01-19 15:42:34,42152392000154,C K COMERCIO DE FERRAGENS LTDA,390190012,RS,ERECHIM,75101873000432,UTFPR CAMPUS PATO BRANCO,PR,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,1,CABO FLEXIVEL 750V 25MM PRETO BOBINA 500 MT,85441100,"Fios de cobre para bobinar, isolados para usos elétricos (incluindo os envernizados ou oxidados anodicamente)",6120,500.0,METRO,13.5,6750.0
41240130102251000148550010000004791505616440,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,479,VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,2024-01-22 11:05:23,30102251000148,WIDETECH AUTOMACAO LTDA,9078997998,PR,ARAUCARIA,10695891000100,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO TRIANG,MG,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,1,ESTACAO DE SOLDA 881D,84689020,Partes de máquinas e aparelhos para soldar por fricção,6102,1.0,PEÇA,700.0,700.0
35240162136304003820550010000683001779765870,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,68300,REMESSA CONTA E ORDEM DE TERCEIROS,2024-01-11 15:56:24,62136304003820,EDITORA MODERNA LTDA.,796239274118,SP,GUARULHOS,378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,1,SE LIGA NA LIN 7 E3 0008P24010007LE,49019900,"Outros livros, brochuras e impressos semelhantes",6949,22.0,UNIDAD,19.98,439.56
35240162136304003820550010000683001779765870,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,68300,REMESSA CONTA E ORDEM DE TERCEIROS,2024-01-11 15:56:24,62136304003820,EDITORA MODERNA LTDA.,796239274118,SP,GUARULHOS,378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,2,NOVO SING E PLU 6 0009P24010006LE,49019900,"Outros livros, brochuras e impressos semelhantes",6949,5.0,UNIDAD,26.81,134.05
35240162136304003820550010000683001779765870,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,68300,REMESSA CONTA E ORDEM DE TERCEIROS,2024-01-11 15:56:24,62136304003820,EDITORA MODERNA LTDA.,796239274118,SP,GUARULHOS,378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,3,NOVO SING E PLU 7 0009P24010007LE,49019900,"Outros livros, brochuras e impressos semelhantes",6949,6.0,UNIDAD,28.92,173.52
35240162136304003820550010000683001779765870,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,68300,REMESSA CONTA E ORDEM DE TERCEIROS,2024-01-11 15:56:24,62136304003820,EDITORA MODERNA LTDA.,796239274118,SP,GUARULHOS,378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,4,NOVO SING E PLU 8 0009P24010008LE,49019900,"Outros livros, brochuras e impressos semelhantes",6949,7.0,UNIDAD,26.11,182.77
35240162136304003820550010000683001779765870,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,68300,REMESSA CONTA E ORDEM DE TERCEIROS,2024-01-11 15:56:24,62136304003820,EDITORA MODERNA LTDA.,796239274118,SP,GUARULHOS,378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,5,NOVO SING E PLU 9 0009P24010009LE,49019900,"Outros livros, brochuras e impressos semelhantes",6949,7.0,UNIDAD,28.14,196.98
31240123886799000160550010000006741816080000,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,674,Remessa para industrializacao,2024-01-10 08:27:58,23886799000160,PENTAGGONO INDUSTRIAL EXPORTADORA LTDA,625685280091,MG,BELO HORIZONTE,402552001289,CENTRO DE DESENVOLVIMENTO DA TECNOLOGIA NUCLEAR,MG,CONTRIBUINTE ICMS,1 - OPERAÇÃO INTERNA,0 - NORMAL,0 - NÃO SE APLICA,1,QUARTZO BRUTO,71031000,"Pedras preciosas (exceto diamantes) ou semipreciosas, em bruto ou simplesmente serradas ou desbastadas",5901,540.0,KG,30.0,16200.0
25240126044732000177550010000007761667380661,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,776,VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,2024-01-09 10:16:31,26044732000177,MATHEUS MED COMERCIO DE ARTIGOS MEDICOS LTDA,162790775,PB,JOAO PESSOA,3568867000136,HOSPITAL DAS FORCAS ARMADAS,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,1,CADEIRA DE RODAS MARCA DELLAMED,87131000,"Cadeiras de rodas, etc, sem mecanismo de propulsão",6102,4.0,UNIDAD,2000.0,8000.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",1,EUP1512X -Cateter Balao Semi-Complacente EUPHORA 15mm x 12mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",2,EUP2510X -Cateter Balao Semi-Complacente EUPHORA 25mm x 10mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",3,EUP2530X -Cateter Balao Semi-Complacente EUPHORA 25mm x 30mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",4,EUP3010X -Cateter Balao Semi-Complacente EUPHORA 30mm x 10mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",5,EUP3020X -Cateter Balao Semi-Complacente EUPHORA 30mm x 20mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",6,EUP3506X -Cateter Balao Semi-Complacente EUPHORA 35mm x 06mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",7,EUP3510X -Cateter Balao Semi-Complacente EUPHORA 35mm x 10mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",8,EUP4006X -Cateter Balao Semi-Complacente EUPHORA 40mm x 06mm,90183929,"Outras sondas, catéteres e cânulas",6114,2.0,CDA,210.0,420.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",9,EUP4012X -Cateter Balao Semi-Complacente EUPHORA 40mm x 12mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",10,EUP4015X -Cateter Balao Semi-Complacente EUPHORA 40mm x 15mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",11,EUP4020X -Cateter Balao Semi-Complacente EUPHORA 40mm x 20mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",12,"EUP2010X -CATETER BALAO SEMI COMPLACENTE EUPHORA 2,0 X 10",90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",13,EUP2506X -Cateter Balao Semi-Complacente EUPHORA 25mm x 06mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",14,EUP3010X -Cateter Balao Semi-Complacente EUPHORA 30mm x 10mm,90183929,"Outras sondas, catéteres e cânulas",6114,2.0,CDA,210.0,420.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",15,EUP3520X -Cateter Balao Semi-Complacente EUPHORA 35mm x 20mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
35240101772798000667550010004019491025873265,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,401949,VENDA MERC. ADQ. REC. TERC. REM. ANT. CONS. MERC.,2024-01-09 12:40:39,01772798000667,MEDTRONIC COMERCIAL LTDA.,492949734117,SP,OSASCO,15180714000520,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",16,EUP2515X -Cateter Balao Semi-Complacente EUPHORA 25mm x 15mm,90183929,"Outras sondas, catéteres e cânulas",6114,1.0,CDA,210.0,210.0
